id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
15054,31,student,single,university.degree,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
7494,38,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
30454,31,admin.,divorced,university.degree,no,no,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,no
29456,39,entrepreneur,married,university.degree,unknown,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
17014,41,entrepreneur,single,high.school,no,yes,no,telephone,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
3975,51,services,married,high.school,unknown,yes,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
9306,34,services,married,high.school,no,yes,yes,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
22804,53,management,married,university.degree,no,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
23401,39,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
17767,30,services,married,basic.9y,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
29602,34,technician,married,basic.9y,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
34763,30,services,single,high.school,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
6993,33,management,single,university.degree,no,unknown,unknown,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
550,50,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
11093,37,technician,single,high.school,unknown,no,no,telephone,jun,thu,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
15904,37,admin.,single,high.school,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
5319,31,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
10277,28,admin.,married,high.school,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
27176,51,technician,single,basic.9y,no,yes,no,telephone,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
12548,40,services,married,high.school,no,no,yes,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
34975,46,services,divorced,basic.4y,no,no,no,cellular,may,fri,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
129,56,retired,married,basic.4y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
20913,50,self-employed,married,basic.9y,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
36237,36,unemployed,single,university.degree,no,yes,no,cellular,jun,mon,1,4,1,success,-2.9,92.963,-40.8,1.266,5076.2,yes
21465,49,admin.,married,high.school,no,yes,no,cellular,aug,tue,8,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
24819,32,blue-collar,married,basic.9y,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
5503,41,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6503,34,technician,married,university.degree,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
21750,38,technician,married,university.degree,no,yes,yes,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
7276,39,management,married,basic.6y,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
14688,56,unknown,divorced,basic.4y,no,no,no,cellular,jul,tue,12,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
38417,44,admin.,married,university.degree,no,yes,no,telephone,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,yes
21056,31,technician,married,professional.course,unknown,yes,yes,telephone,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
37556,42,management,married,university.degree,no,yes,no,cellular,aug,fri,1,13,1,success,-2.9,92.201,-31.4,0.869,5076.2,yes
34905,30,management,married,university.degree,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
40245,42,unknown,single,university.degree,no,yes,no,cellular,jul,fri,1,999,2,failure,-1.7,94.215,-40.3,0.885,4991.6,yes
7984,33,services,single,university.degree,unknown,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,yes
435,51,services,married,unknown,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
14426,35,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
4226,43,housemaid,married,basic.4y,unknown,no,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
34670,29,services,single,high.school,no,yes,no,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
20259,30,technician,single,university.degree,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
7850,40,blue-collar,single,basic.9y,no,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
24674,37,management,married,high.school,no,yes,no,telephone,nov,mon,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
5593,37,services,married,high.school,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
28228,38,services,divorced,high.school,unknown,no,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
23960,51,admin.,divorced,university.degree,unknown,no,no,telephone,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
9012,47,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,thu,5,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
36052,36,services,married,high.school,no,yes,no,cellular,may,tue,1,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,no
31010,55,self-employed,married,basic.9y,no,yes,yes,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
12393,56,technician,married,university.degree,unknown,no,no,cellular,jul,mon,19,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
22042,32,technician,married,professional.course,no,no,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
38175,38,admin.,married,high.school,no,yes,no,cellular,oct,thu,1,999,1,failure,-3.4,92.431,-26.9,0.754,5017.5,no
25041,31,services,divorced,professional.course,no,no,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,no
30537,27,technician,single,university.degree,no,yes,no,cellular,may,mon,6,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
18323,42,blue-collar,married,basic.4y,no,no,no,cellular,jul,wed,10,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
11709,55,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
16648,25,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
36044,28,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,2,3,2,success,-1.8,92.893,-46.2,1.266,5099.1,no
23086,40,technician,divorced,professional.course,no,no,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
5079,37,blue-collar,single,basic.9y,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30668,36,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,tue,5,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
23301,45,technician,single,professional.course,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1601,39,unemployed,married,high.school,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
5918,55,housemaid,divorced,unknown,unknown,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
23884,34,admin.,married,high.school,unknown,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
39320,75,retired,married,basic.9y,no,no,no,cellular,mar,mon,2,999,1,failure,-1.8,93.369,-34.8,0.639,5008.7,yes
985,34,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
21802,32,admin.,single,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
2849,35,admin.,married,high.school,no,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
17289,42,self-employed,married,basic.4y,unknown,yes,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
761,46,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
40730,52,admin.,married,professional.course,no,no,yes,cellular,sep,wed,3,999,0,nonexistent,-1.1,94.199,-37.5,0.876,4963.6,yes
3743,36,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
6383,35,blue-collar,married,unknown,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
20620,30,technician,married,professional.course,no,no,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
40590,47,management,married,university.degree,no,no,no,cellular,sep,thu,1,17,2,success,-1.1,94.199,-37.5,0.884,4963.6,yes
20256,30,technician,single,high.school,unknown,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
25639,31,technician,married,professional.course,no,no,no,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
30915,36,technician,married,basic.9y,no,yes,yes,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
5355,42,blue-collar,married,basic.6y,unknown,no,yes,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
22657,42,entrepreneur,married,high.school,no,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
12573,24,services,married,high.school,no,yes,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
40372,28,student,single,basic.9y,no,no,yes,cellular,aug,wed,1,6,3,failure,-1.7,94.027,-38.3,0.9,4991.6,yes
8929,46,housemaid,married,basic.4y,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
14612,34,management,divorced,university.degree,no,yes,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
1521,40,admin.,married,high.school,unknown,yes,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
4504,56,retired,divorced,high.school,no,yes,no,telephone,may,tue,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
27952,80,retired,married,basic.4y,unknown,no,no,cellular,mar,mon,1,999,0,nonexistent,-1.8,92.843,-50.0,1.52,5099.1,no
14357,27,services,single,high.school,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
32402,33,admin.,married,high.school,no,no,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
24283,42,technician,married,professional.course,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
39892,24,student,single,high.school,no,no,yes,cellular,jun,thu,2,12,2,failure,-1.7,94.055,-39.8,0.729,4991.6,yes
37765,24,student,single,unknown,no,yes,no,cellular,aug,fri,1,6,1,success,-2.9,92.201,-31.4,0.849,5076.2,yes
18753,30,services,single,high.school,no,yes,no,cellular,jul,thu,10,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
31948,42,admin.,divorced,high.school,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
23717,30,admin.,divorced,university.degree,no,no,no,cellular,aug,thu,7,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
36359,31,admin.,single,university.degree,no,no,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
39723,79,retired,married,basic.9y,no,yes,yes,cellular,may,mon,1,999,1,failure,-1.8,93.876,-40.0,0.697,5008.7,no
39194,50,technician,married,university.degree,no,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,yes
12135,39,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no
3597,39,blue-collar,married,high.school,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
33327,32,technician,single,university.degree,no,no,yes,cellular,may,tue,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
30033,25,admin.,single,high.school,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
24191,31,technician,single,university.degree,no,yes,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
10345,41,technician,married,professional.course,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
35998,31,management,married,high.school,no,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
25717,30,blue-collar,married,basic.9y,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
528,38,admin.,divorced,high.school,no,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
5599,51,blue-collar,married,basic.6y,unknown,unknown,unknown,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27890,29,blue-collar,single,basic.9y,no,yes,no,cellular,mar,tue,13,999,0,nonexistent,-1.8,92.843,-50.0,1.556,5099.1,no
35464,27,services,single,university.degree,no,yes,no,cellular,may,mon,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
22751,33,admin.,married,university.degree,no,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
16323,36,blue-collar,married,basic.6y,no,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
22733,50,admin.,married,university.degree,no,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
40391,46,technician,married,professional.course,no,no,no,cellular,aug,thu,1,999,1,failure,-1.7,94.027,-38.3,0.904,4991.6,no
21641,54,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
12564,55,retired,divorced,high.school,unknown,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
21101,30,admin.,married,university.degree,no,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
15051,31,student,single,university.degree,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
30457,49,admin.,married,university.degree,no,yes,yes,telephone,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
13342,39,admin.,divorced,high.school,unknown,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
13120,37,management,single,university.degree,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
41106,32,admin.,single,high.school,no,no,no,cellular,nov,mon,2,19,2,failure,-1.1,94.767,-50.8,1.048,4963.6,no
26899,30,admin.,single,university.degree,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
1605,30,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
19485,46,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
7011,37,technician,single,professional.course,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
16988,44,admin.,married,university.degree,no,yes,no,cellular,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
14127,50,admin.,divorced,basic.9y,no,no,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
37993,30,admin.,single,university.degree,no,no,no,cellular,sep,mon,6,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,yes
33688,41,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
17534,55,self-employed,married,unknown,unknown,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
34223,46,blue-collar,divorced,basic.9y,no,no,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
39640,77,retired,married,university.degree,no,yes,no,cellular,may,wed,1,6,4,success,-1.8,93.876,-40.0,0.682,5008.7,yes
27095,48,blue-collar,married,professional.course,no,yes,yes,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
13602,58,services,married,high.school,unknown,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
22073,36,admin.,single,university.degree,no,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
38012,35,services,married,high.school,no,no,no,cellular,sep,tue,2,3,1,success,-3.4,92.379,-29.8,0.788,5017.5,no
40057,36,services,married,high.school,no,no,no,telephone,jul,wed,2,999,0,nonexistent,-1.7,94.215,-40.3,0.802,4991.6,yes
21796,46,admin.,single,university.degree,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
34912,32,services,single,high.school,no,no,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
30367,49,technician,single,university.degree,no,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
32780,38,blue-collar,married,professional.course,unknown,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
34708,24,blue-collar,single,unknown,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
28394,32,blue-collar,married,high.school,no,yes,no,cellular,apr,thu,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no
8878,41,management,married,university.degree,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
26105,39,blue-collar,married,basic.6y,no,yes,yes,telephone,nov,wed,2,6,1,success,-0.1,93.2,-42.0,4.12,5195.8,no
21257,41,technician,married,professional.course,no,yes,yes,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
16992,59,technician,married,university.degree,unknown,no,no,cellular,jul,thu,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
7661,27,services,single,high.school,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
8451,31,blue-collar,single,high.school,unknown,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
6562,28,self-employed,married,professional.course,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
4585,31,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
40056,35,admin.,married,high.school,no,yes,no,cellular,jul,wed,2,15,1,success,-1.7,94.215,-40.3,0.802,4991.6,yes
36535,32,technician,married,university.degree,no,yes,no,cellular,jun,wed,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,no
11377,36,admin.,divorced,university.degree,no,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
26293,30,admin.,divorced,high.school,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
14219,35,blue-collar,married,high.school,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
3047,34,technician,married,professional.course,unknown,no,yes,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
27056,43,admin.,single,university.degree,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
33669,28,blue-collar,single,basic.9y,no,yes,yes,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
32810,35,admin.,single,university.degree,no,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
11332,34,blue-collar,married,basic.6y,no,yes,yes,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
23826,55,admin.,married,university.degree,unknown,no,yes,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
10183,30,entrepreneur,married,university.degree,unknown,yes,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
23450,36,management,married,university.degree,no,no,no,cellular,aug,wed,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
17108,32,blue-collar,married,professional.course,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
10823,51,blue-collar,divorced,basic.4y,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
30752,42,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
15014,42,services,married,high.school,no,yes,yes,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
11593,34,blue-collar,married,basic.6y,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
